,date,open,high,low,close,volume
72,2013-11-12,2225.0,2445.0,2110.0,2351.0,37576.4591
73,2013-11-13,2351.0,2498.0,2330.11,2476.0,28487.5867
74,2013-11-14,2479.0,2675.0,2471.9,2641.49,37894.337
75,2013-11-15,2641.59,2800.0,2605.0,2729.0,22516.8875
76,2013-11-16,2729.0,2793.12,2629.0,2758.0,31260.4646
77,2013-11-17,2758.0,3029.0,2741.0,2983.0,40083.635
78,2013-11-18,2983.0,4150.0,2980.0,4140.0,71729.0451
79,2013-11-19,4140.0,8000.0,4002.0,5685.0,83651.6276
80,2013-11-20,5680.0,6199.0,3450.0,4156.0,59877.0372
81,2013-11-21,4156.0,4995.0,4001.11,4908.0,44955.0942
82,2013-11-22,4899.0,5189.0,4650.1,5002.0,44919.2222
83,2013-11-23,5003.0,5955.0,4941.0,5605.0,48220.5376
84,2013-11-24,5849.0,5849.0,4909.0,5380.0,39277.4017
85,2013-11-25,5380.0,5410.0,5150.0,5200.0,21683.2552
86,2013-11-26,5200.0,5849.0,5008.0,5179.99,23001.0755
87,2013-11-27,5179.98,5880.0,5158.03,5737.2,38009.6359
88,2013-11-28,5738.0,6700.0,5510.0,6655.0,46897.6673
89,2013-11-29,6655.0,7550.0,6450.0,7097.0,40175.8007
90,2013-11-30,7097.0,7500.0,6902.0,7222.0,21065.2807
91,2013-12-01,7222.0,7349.0,5500.0,6500.0,42223.2458
92,2013-12-02,6500.01,6570.0,5827.0,6170.95,41221.6745
93,2013-12-03,6170.95,6600.0,5950.0,6389.1,14162.5319
94,2013-12-04,6389.1,6950.0,6370.95,6748.0,20545.929
95,2013-12-05,6748.0,7000.0,5000.0,5997.0,49129.8609
96,2013-12-06,5993.1,6270.0,5750.0,5850.0,20990.8355
97,2013-12-07,5850.0,6048.9,4201.0,4768.0,55534.2714
98,2013-12-08,4765.0,5000.01,4550.0,4718.0,24424.1152
99,2013-12-09,4718.0,5550.0,4701.0,5334.0,40551.752
100,2013-12-10,5329.0,5838.0,5300.0,5707.0,27244.4795
101,2013-12-11,5702.1,6080.0,5150.0,5450.0,52556.3889
102,2013-12-12,5450.0,5650.0,5251.0,5425.0,31730.8635
103,2013-12-13,5425.1,5655.0,5312.0,5499.0,30700.5107
104,2013-12-14,5497.89,5546.0,5145.0,5370.0,24925.1556
105,2013-12-15,5370.0,5380.0,4950.0,5229.0,33819.761
106,2013-12-16,5229.0,5345.0,4577.77,4705.1,42226.6741
107,2013-12-17,4705.1,4720.0,3105.0,3813.0,86320.9462
108,2013-12-18,3818.0,3928.0,2119.99,2839.0,110786.8182
109,2013-12-19,2840.0,3579.0,2562.0,3462.0,106477.2242
110,2013-12-20,3464.99,4288.0,3436.0,3985.0,89760.1192
111,2013-12-21,3985.0,4099.0,3250.0,3486.0,77599.4389
112,2013-12-22,3486.0,3956.0,3310.0,3771.0,80682.2047
113,2013-12-23,3774.0,3866.0,3666.0,3725.0,44532.1191
114,2013-12-24,3724.0,3970.0,3690.0,3828.0,47522.5394
115,2013-12-25,3828.0,3960.0,3763.12,3933.0,57988.1474
116,2013-12-26,3933.0,4326.0,3892.0,4288.07,95557.4587
117,2013-12-27,4290.0,4555.0,4200.0,4400.01,140844.0891
118,2013-12-28,4403.39,4450.0,4315.0,4390.0,47033.6182
119,2013-12-29,4390.0,4398.0,4203.0,4278.0,63211.1854
120,2013-12-30,4275.0,4410.0,4250.0,4363.0,50103.8396
121,2013-12-31,4363.4,4399.9,4240.0,4373.0,44691.2363
122,2014-01-01,4373.1,4395.0,4335.0,4354.0,30469.8835
123,2014-01-02,4352.55,4379.1,4340.08,4370.4,18563.5116
124,2014-01-03,4370.3,4848.0,4368.9,4745.0,112668.3285
125,2014-01-04,4745.47,4850.0,4649.92,4834.0,70463.9936
126,2014-01-05,4834.0,5555.0,4831.0,5345.0,126020.4199
127,2014-01-06,5345.0,5999.0,5272.0,5380.0,176788.4789
128,2014-01-07,5361.0,5842.77,4900.0,5367.0,136717.6909
129,2014-01-08,5364.2,5366.0,4200.0,4662.0,196244.126
130,2014-01-09,4662.0,5089.0,4611.0,4909.0,105943.681
131,2014-01-10,4911.0,5058.0,4888.0,5004.89,58678.8958
132,2014-01-11,5004.0,5499.0,5002.41,5447.11,133467.0816
133,2014-01-12,5447.11,5549.0,5050.0,5259.0,130265.2188
134,2014-01-13,5255.0,5280.0,4640.0,4835.0,129104.859
135,2014-01-14,4835.0,5080.0,4738.0,4971.0,100056.334
136,2014-01-15,4965.11,5195.0,4953.1,5122.0,91914.6105
137,2014-01-16,5118.35,5157.0,4865.0,5001.99,68522.0987
138,2014-01-17,5001.6,5002.51,4791.0,4835.0,73671.5842
139,2014-01-18,4835.0,4924.44,4792.01,4850.99,47544.223
140,2014-01-19,4854.0,5121.0,4835.0,5065.0,52393.8711
141,2014-01-20,5063.1,5150.0,4968.0,4984.0,82670.8025
142,2014-01-21,4984.0,5069.0,4950.1,5000.0,41041.0618
143,2014-01-22,5000.0,5050.0,4970.2,4975.0,29295.144
144,2014-01-23,4975.88,5007.01,4888.0,4923.98,27388.122
145,2014-01-24,4923.98,4940.0,4538.0,4734.59,84609.2971
146,2014-01-25,4753.02,4848.0,4670.0,4778.2,54159.1351
147,2014-01-26,4778.2,5150.0,4773.0,5017.0,88773.9272
148,2014-01-27,5016.31,5086.0,4855.0,4929.8,59934.3214
149,2014-01-28,4929.79,4929.79,4600.0,4796.98,99916.3519
150,2014-01-29,4798.0,4848.0,4722.0,4804.99,41815.8386
151,2014-01-30,4805.0,4847.0,4734.0,4823.0,25856.2931
152,2014-01-31,4821.99,4900.0,4813.0,4865.98,22042.4512
153,2014-02-01,4866.01,4994.0,4855.1,4945.0,27767.4256
154,2014-02-02,4945.02,5026.99,4925.0,4986.01,26816.6777
155,2014-02-03,4987.01,4998.0,4870.0,4917.8,25873.1914
156,2014-02-04,4917.79,4921.88,4871.6,4909.99,18779.5519
157,2014-02-05,4910.01,4950.0,4904.98,4913.0,16043.6674
158,2014-02-06,4913.0,4913.98,4756.0,4804.0,42171.0841
159,2014-02-07,4802.91,4810.0,4388.0,4600.0,124860.4977
160,2014-02-08,4601.0,4660.9,4485.0,4550.01,75348.4064
161,2014-02-09,4551.01,4599.0,4450.0,4486.98,72668.888
162,2014-02-10,4486.98,4535.0,3507.98,4152.99,121703.6467
163,2014-02-11,4151.0,4386.0,4055.0,4263.01,113527.8418
164,2014-02-12,4263.01,4315.0,3874.03,4000.0,141407.7256
165,2014-02-13,4000.0,4069.8,3800.0,3962.79,80699.464
166,2014-02-14,3962.79,4035.9,3280.81,3991.0,211935.5509
167,2014-02-15,3991.0,4141.82,3833.01,4024.0,151277.9479
168,2014-02-16,4023.0,4044.0,3780.3,3825.55,107932.3344
169,2014-02-17,3825.54,4000.0,3667.0,3929.0,131769.6378
170,2014-02-18,3928.0,3961.0,3791.0,3800.0,77558.2426
171,2014-02-19,3800.0,3877.98,3790.08,3814.0,38951.6159
172,2014-02-20,3814.97,3850.0,3580.0,3627.8,112143.5042
173,2014-02-21,3627.8,3645.0,3267.0,3428.99,194593.8272
174,2014-02-22,3428.99,3628.0,3400.9,3516.0,116332.6347
175,2014-02-23,3516.0,3920.0,3515.99,3800.0,224078.1566
176,2014-02-24,3798.05,3859.9,3548.0,3625.07,166863.3054
177,2014-02-25,3625.07,3640.0,3040.99,3375.02,334562.3555
178,2014-02-26,3375.02,3627.99,3227.99,3472.0,254801.6691
179,2014-02-27,3471.01,3610.0,3462.99,3535.0,140844.3989
180,2014-02-28,3534.0,3570.0,3380.1,3420.0,114792.6895
181,2014-03-01,3421.0,3509.0,3376.0,3447.99,104047.5818
182,2014-03-02,3447.86,3497.5,3420.13,3438.0,48569.7179
183,2014-03-03,3438.02,3745.02,3420.5,3687.03,147378.3399
184,2014-03-04,3688.0,4296.89,3653.0,4205.01,339836.8291
185,2014-03-05,4205.0,4209.0,3850.01,3930.04,220155.5261
186,2014-03-06,3930.0,4020.0,3875.0,3918.0,100085.5329
187,2014-03-07,3918.13,3946.23,3810.0,3842.0,88527.2531
188,2014-03-08,3842.0,3882.0,3642.02,3657.01,121528.674
189,2014-03-09,3657.01,3836.66,3630.0,3805.2,110987.0862
190,2014-03-10,3805.21,3865.0,3768.1,3787.0,94244.4552
191,2014-03-11,3787.0,3838.0,3770.0,3789.0,57127.7129
192,2014-03-12,3789.98,3885.99,3786.3,3867.44,78274.4935
193,2014-03-13,3867.44,3938.39,3857.0,3910.12,66201.1439
194,2014-03-14,3910.12,3925.0,3795.0,3832.0,78300.0773
195,2014-03-15,3832.11,3850.02,3810.0,3831.97,36922.0161
196,2014-03-16,3831.97,3866.0,3830.0,3833.02,29396.298
197,2014-03-17,3833.02,3848.0,3729.9,3766.05,59703.4314
198,2014-03-18,3767.0,3768.0,3657.85,3702.01,85295.1452
199,2014-03-19,3703.0,3818.01,3695.0,3740.01,64560.8224
200,2014-03-20,3740.01,3750.0,3628.99,3648.9,46581.2159
201,2014-03-21,3647.07,3706.0,3213.1,3556.03,150476.4549
202,2014-03-22,3556.5,3560.04,3440.0,3460.17,58733.3853
203,2014-03-23,3460.84,3489.9,3441.0,3452.22,18627.7187
204,2014-03-24,3452.2,3486.02,3376.0,3448.0,63194.2459
205,2014-03-25,3448.1,3593.9,3441.05,3539.0,62466.15
206,2014-03-26,3539.0,3626.0,3494.33,3599.82,87075.026
207,2014-03-27,3599.82,3602.27,3018.88,3126.03,188773.4582
208,2014-03-28,3128.02,3215.0,2801.0,3030.0,210370.4625
209,2014-03-29,3030.0,3062.0,2950.0,2996.62,40848.6254
210,2014-03-30,2996.62,3004.99,2731.0,2785.0,75817.5847
211,2014-03-31,2783.98,2897.3,2600.0,2794.9,114991.5606
212,2014-04-01,2794.9,2918.0,2705.51,2853.51,93991.0441
213,2014-04-02,2853.8,3002.0,2621.1,2689.81,135233.7758
214,2014-04-03,2689.81,2710.02,2410.08,2659.0,158854.5389
215,2014-04-04,2658.98,2789.01,2581.01,2749.0,115948.9638
216,2014-04-05,2749.0,2834.98,2710.02,2820.01,60042.5039
217,2014-04-06,2820.01,2900.0,2788.0,2834.8,66267.5472
218,2014-04-07,2834.8,2878.0,2769.13,2784.06,42217.3324
219,2014-04-08,2783.5,2850.0,2740.22,2788.0,53103.3785
220,2014-04-09,2788.96,2826.91,2698.99,2735.66,44155.7305
221,2014-04-10,2738.08,2761.0,2420.11,2461.9,98381.1513
222,2014-04-11,2462.0,2710.0,2223.22,2595.02,162652.2669
223,2014-04-12,2595.02,2781.0,2593.0,2680.24,89295.4748
224,2014-04-13,2680.24,2691.01,2530.0,2545.1,42926.4891
225,2014-04-14,2545.2,2935.99,2505.0,2860.0,113346.051
226,2014-04-15,2860.98,3183.0,2831.0,3113.0,172155.8253
227,2014-04-16,3113.0,3449.21,3101.01,3186.01,164052.7323
228,2014-04-17,3187.0,3350.0,3023.0,3094.0,115702.4777
229,2014-04-18,3096.0,3135.0,2945.98,2974.95,61830.6251
230,2014-04-19,2974.95,3170.07,2912.0,3085.03,78445.3445
231,2014-04-20,3085.0,3225.02,3080.09,3103.0,51983.4406
232,2014-04-21,3103.02,3255.0,3060.03,3127.19,70586.2523
233,2014-04-22,3128.99,3195.0,3067.1,3128.5,58486.3822
234,2014-04-23,3128.5,3131.92,3050.18,3065.0,26268.5614
235,2014-04-24,3065.0,3115.0,3019.98,3086.79,44785.3642
236,2014-04-25,3086.76,3155.0,2658.94,2771.0,129245.033
237,2014-04-26,2769.96,2867.09,2720.0,2842.0,41629.2464
238,2014-04-27,2841.12,2854.98,2772.09,2777.37,18749.6246
239,2014-04-28,2777.38,2782.03,2555.0,2698.0,85260.2709
240,2014-04-29,2698.0,2781.6,2650.0,2761.98,63492.705
241,2014-04-30,2761.97,2824.8,2660.25,2797.82,70056.6278
242,2014-05-01,2797.95,2859.59,2775.08,2798.0,30042.8893
243,2014-05-02,2798.0,2829.98,2715.0,2737.2,24346.6178
244,2014-05-03,2737.19,2757.46,2683.0,2695.95,19630.7214
245,2014-05-04,2695.95,2748.92,2664.0,2701.97,33688.659
246,2014-05-05,2701.92,2719.0,2636.66,2662.84,21886.3786
247,2014-05-06,2662.72,2712.2,2559.04,2675.0,56881.0714
248,2014-05-07,2675.46,2747.9,2656.0,2742.27,41362.5347
249,2014-05-08,2741.03,2810.68,2729.96,2747.75,44898.187
250,2014-05-09,2747.76,2820.95,2723.0,2815.0,34402.541
251,2014-05-10,2815.02,2843.95,2785.1,2797.46,26809.9683
252,2014-05-11,2797.1,2818.0,2671.1,2686.02,29948.6299
253,2014-05-12,2686.02,2729.6,2671.5,2720.02,27471.5897
254,2014-05-13,2720.02,2728.99,2688.0,2699.97,17627.5018
255,2014-05-14,2698.85,2746.88,2694.97,2738.91,23860.0474
256,2014-05-15,2737.52,2790.0,2730.0,2773.02,24929.4035
257,2014-05-16,2773.2,2816.33,2730.0,2790.0,34926.5566
258,2014-05-17,2789.51,2800.0,2775.01,2779.97,10225.9483
259,2014-05-18,2780.0,2785.0,2757.82,2760.0,9049.0299
260,2014-05-19,2760.49,2772.45,2749.11,2766.74,12573.9533
261,2014-05-20,2766.63,2891.98,2761.1,2885.06,37096.244
262,2014-05-21,2890.0,3090.0,2885.0,3047.11,52654.8995
263,2014-05-22,3046.82,3199.0,3026.3,3157.85,60052.7918
264,2014-05-23,3157.86,3376.94,3155.34,3291.41,76075.605
265,2014-05-24,3292.98,3294.98,3184.0,3215.73,38464.0392
266,2014-05-25,3215.33,3587.16,3203.02,3520.0,97457.0784
267,2014-05-26,3520.0,3673.7,3516.94,3607.09,65188.8064
268,2014-05-27,3608.08,3660.0,3453.97,3520.0,51994.0269
269,2014-05-28,3515.36,3635.13,3500.0,3557.0,42427.263
270,2014-05-29,3557.82,3585.0,3476.92,3524.0,27781.0633
271,2014-05-30,3524.02,3801.51,3511.0,3767.97,54228.0015
272,2014-05-31,3767.97,3899.99,3750.05,3869.03,46528.075
273,2014-06-01,3869.03,4220.03,3864.0,4135.0,68975.7135
274,2014-06-02,4134.97,4214.8,3895.0,3920.73,60568.6377
275,2014-06-03,3920.68,4228.0,3913.0,4188.0,60992.969
276,2014-06-04,4188.0,4211.01,3756.0,4020.0,80286.4041
277,2014-06-05,4019.97,4166.0,3950.97,4102.99,56241.5518
278,2014-06-06,4102.96,4133.78,4046.32,4099.94,36061.4371
279,2014-06-07,4099.94,4120.0,4010.8,4080.03,32408.2174
280,2014-06-08,4080.33,4102.25,4060.0,4071.99,16555.0696
281,2014-06-09,4072.13,4082.0,4000.0,4030.0,21529.6994
282,2014-06-10,4030.0,4135.0,4011.0,4106.04,24415.7805
283,2014-06-11,4106.05,4144.89,4020.0,4048.41,33533.8882
284,2014-06-12,4047.02,4064.97,3888.0,3888.0,35070.4246
285,2014-06-13,3892.89,3929.55,3700.0,3791.1,65169.7781
286,2014-06-14,3791.1,3837.95,3580.56,3584.85,50448.6467
287,2014-06-15,3583.06,3674.0,3505.3,3537.77,58478.4555
288,2014-06-16,3538.98,3789.0,3528.0,3729.3,62627.1547
289,2014-06-17,3729.3,3773.11,3716.1,3754.92,23415.0971
290,2014-06-18,3754.0,3839.19,3745.0,3788.82,36751.8405
291,2014-06-19,3788.51,3830.0,3768.11,3773.82,28849.8327
292,2014-06-20,3773.85,3794.9,3678.0,3700.7,33590.6124
293,2014-06-21,3700.8,3750.65,3657.0,3730.03,25244.8939
294,2014-06-22,3730.05,3800.65,3716.0,3775.1,27551.8031
295,2014-06-23,3775.1,3783.53,3643.39,3693.84,37227.9718
296,2014-06-24,3693.75,3725.0,3660.0,3715.0,24982.812
297,2014-06-25,3713.51,3720.0,3566.94,3593.0,41311.4267
298,2014-06-26,3593.0,3614.02,3539.99,3587.44,34057.929
299,2014-06-27,3587.44,3726.99,3585.0,3706.0,33207.5347
300,2014-06-28,3706.0,3810.0,3676.0,3746.6,44413.5108
301,2014-06-29,3746.15,3783.0,3711.03,3721.97,22326.7484
302,2014-06-30,3721.98,3930.0,3717.36,3873.09,69554.2997
303,2014-07-01,3873.21,4084.99,3867.0,4027.48,76719.0439
304,2014-07-02,4027.61,4055.0,3926.64,4039.0,51491.1399
305,2014-07-03,4039.0,4075.01,3960.0,3973.7,48935.6646
306,2014-07-04,3973.67,4018.0,3911.0,3938.87,34619.1172
307,2014-07-05,3938.0,3945.0,3875.3,3914.0,24627.1405
308,2014-07-06,3914.0,3936.0,3875.12,3906.06,23772.4522
309,2014-07-07,3906.06,3927.88,3811.53,3816.01,26208.2636
310,2014-07-08,3816.01,3876.03,3791.29,3837.31,23077.7379
311,2014-07-09,3837.37,3869.65,3815.48,3831.0,17196.9931
312,2014-07-10,3832.31,3860.0,3756.0,3782.31,21720.2544
313,2014-07-11,3782.63,3886.45,3775.0,3858.64,22813.8822
314,2014-07-12,3859.86,3919.0,3836.49,3844.06,20722.1196
315,2014-07-13,3844.06,3920.0,3836.0,3864.23,22827.4509
316,2014-07-14,3864.0,3866.66,3777.0,3792.16,18253.6866
317,2014-07-15,3792.27,3844.0,3783.42,3820.0,13959.9703
318,2014-07-16,3819.0,3830.0,3767.09,3785.63,13912.8744
319,2014-07-17,3786.9,3885.0,3761.0,3851.06,16570.0405
320,2014-07-18,3854.79,3875.8,3820.0,3820.47,19030.7888
321,2014-07-19,3820.02,3917.0,3817.98,3871.01,20925.0574
322,2014-07-20,3871.45,3880.05,3830.48,3837.25,7889.8574
323,2014-07-21,3837.26,3850.0,3815.0,3842.0,11001.2584
324,2014-07-22,3841.97,3865.0,3824.0,3837.26,9779.4105
325,2014-07-23,3836.26,3846.6,3830.0,3842.0,5987.5281
326,2014-07-24,3842.14,3843.5,3701.11,3733.0,21319.2551
327,2014-07-25,3733.9,3760.6,3701.0,3717.66,16757.1738
328,2014-07-26,3717.57,3725.0,3659.98,3672.47,18479.64
329,2014-07-27,3672.83,3713.17,3667.62,3681.95,12313.1679
330,2014-07-28,3682.12,3685.0,3564.44,3595.38,29859.5528
331,2014-07-29,3595.81,3639.1,3566.0,3591.17,21429.9119
332,2014-07-30,3592.68,3610.0,3523.1,3553.33,16411.8541
333,2014-07-31,3554.71,3645.0,3468.0,3601.99,45888.1989
334,2014-08-01,3599.21,3705.43,3595.07,3703.0,39535.4111
335,2014-08-02,3698.48,3703.6,3607.57,3612.75,31245.5382
336,2014-08-03,3612.65,3642.0,3567.46,3633.16,16157.2487
337,2014-08-04,3633.14,3655.0,3605.0,3643.07,15103.953
338,2014-08-05,3643.07,3655.0,3592.83,3614.49,21769.1962
339,2014-08-06,3615.33,3638.88,3606.0,3617.57,12856.2842
340,2014-08-07,3617.57,3645.0,3606.0,3630.84,11651.9168
341,2014-08-08,3629.44,3733.09,3627.13,3659.48,23943.0516
342,2014-08-09,3658.57,3667.2,3611.64,3629.81,10030.9648
343,2014-08-10,3629.81,3670.0,3615.3,3637.86,23960.1954
344,2014-08-11,3637.93,3648.24,3615.0,3616.35,9670.1029
345,2014-08-12,3615.53,3624.8,3450.87,3480.16,38746.0794
346,2014-08-13,3478.73,3529.0,3207.01,3290.0,38582.1798
347,2014-08-14,3290.0,3346.23,3040.03,3092.0,61935.8731
348,2014-08-15,3092.03,3180.0,3039.97,3057.0,43026.6009
349,2014-08-16,3056.91,3137.98,2895.79,3093.03,57408.3217
350,2014-08-17,3093.02,3216.98,2965.1,3008.97,39269.7489
351,2014-08-18,3007.21,3027.34,2751.0,2843.49,54230.6037
352,2014-08-19,2843.54,2945.34,2769.39,2904.96,46927.2486
353,2014-08-20,2904.96,3147.49,2862.51,3121.23,57224.7303
354,2014-08-21,3120.01,3290.0,3067.0,3183.24,65607.8792
355,2014-08-22,3183.24,3209.77,3057.97,3188.03,44465.4229
356,2014-08-23,3188.03,3189.87,3043.0,3079.87,32038.4153
357,2014-08-24,3079.87,3109.99,3021.0,3079.63,22513.768
358,2014-08-25,3079.88,3150.05,3052.6,3072.66,19541.6673
359,2014-08-26,3072.66,3155.9,3055.89,3133.79,25851.989
360,2014-08-27,3134.78,3230.0,3120.0,3155.17,30614.227
361,2014-08-28,3155.17,3190.6,3105.21,3110.65,21949.4491
362,2014-08-29,3110.7,3155.0,3086.0,3129.46,20239.2363
363,2014-08-30,3129.48,3142.0,3081.0,3083.88,12594.7483
364,2014-08-31,3083.88,3099.08,2967.0,2986.94,18085.997
365,2014-09-01,2987.99,2998.0,2890.0,2941.33,25419.9207
366,2014-09-02,2941.96,2948.75,2874.97,2930.0,20869.1481
367,2014-09-03,2929.89,2959.51,2903.31,2924.93,16548.2421
368,2014-09-04,2924.0,3035.0,2900.0,3011.99,20652.8417
369,2014-09-05,3011.27,3028.05,2960.99,2977.73,20461.9913
370,2014-09-06,2976.51,2990.22,2950.0,2972.17,11877.7257
371,2014-09-07,2972.17,2990.36,2958.6,2974.0,10674.2133
372,2014-09-08,2974.0,2978.0,2881.0,2916.76,18674.0329
373,2014-09-09,2916.88,2945.0,2857.03,2879.0,20915.4789
374,2014-09-10,2878.93,2969.57,2870.0,2952.8,23244.9344
375,2014-09-11,2953.4,2962.0,2911.0,2924.9,17472.5197
376,2014-09-12,2924.9,2930.0,2891.0,2920.0,18946.4846
377,2014-09-13,2919.9,2943.55,2910.0,2930.8,14444.6986
378,2014-09-14,2930.8,2940.0,2906.03,2924.59,15273.4104
379,2014-09-15,2924.26,2927.99,2902.0,2916.58,10866.7689
380,2014-09-16,2916.42,2920.0,2865.0,2870.6,14026.4502
381,2014-09-17,2870.43,2879.85,2811.81,2827.12,16351.2529
382,2014-09-18,2826.11,2829.49,2645.13,2679.52,31913.0637
383,2014-09-19,2679.45,2679.45,2358.0,2465.49,78676.4809
384,2014-09-20,2465.8,2615.48,2366.0,2565.55,59425.6675
385,2014-09-21,2564.0,2608.46,2415.0,2474.16,65984.6933
386,2014-09-22,2473.81,2505.66,2432.0,2464.18,38757.1833
387,2014-09-23,2464.32,2497.06,2410.0,2436.09,33279.3671
388,2014-09-24,2437.92,2735.0,2420.11,2623.0,73839.4577
389,2014-09-25,2623.0,2639.99,2504.66,2527.03,41772.6781
390,2014-09-26,2528.31,2547.2,2440.0,2472.0,32487.4772
391,2014-09-27,2472.68,2490.0,2420.95,2422.0,24966.4755
392,2014-09-28,2421.98,2455.0,2345.1,2360.0,29178.1713
393,2014-09-29,2359.99,2375.5,2275.0,2350.0,50546.0663
394,2014-09-30,2349.99,2377.0,2294.52,2360.83,37649.7158
395,2014-10-01,2360.83,2428.99,2340.0,2348.32,44967.6663
396,2014-10-02,2348.32,2365.0,2290.0,2297.4,25149.1506
397,2014-10-03,2297.45,2320.0,2256.21,2265.39,33801.71
398,2014-10-04,2265.39,2278.0,2089.01,2089.87,65417.9027
399,2014-10-05,2089.01,2120.0,1850.0,1861.25,131376.2354
400,2014-10-06,1864.95,2117.0,1818.18,2096.86,180533.3985
401,2014-10-07,2095.23,2136.03,1986.0,2020.99,121173.6192
402,2014-10-08,2020.95,2120.0,2000.0,2110.21,106711.9699
403,2014-10-09,2110.21,2333.45,2079.03,2304.46,143564.0775
404,2014-10-10,2304.41,2315.99,2183.1,2189.03,135669.9622
405,2014-10-11,2190.05,2270.99,2153.21,2165.1,79176.9218
